target_id	length	eff_length	est_counts	tpm
FBtr0301871	2177	1999.52	0	0
FBtr0082133	2266	2088.52	0	0
FBtr0332171	2162	1984.52	329	25.8696
FBtr0114530	391	213.539	36	26.3071
FBtr0300947	587	409.517	17.9341	6.83368
FBtr0334066	557	379.517	0	0
FBtr0081566	1005	827.517	0	0
FBtr0303649	921	743.517	0	0
FBtr0082167	1281	1103.52	146.234	20.6784
FBtr0345176	1519	1341.52	5.63663	0.655648
FBtr0072777	1611	1433.52	1063	115.712
FBtr0075074	1802	1624.52	320	30.7379
FBtr0070564	729	551.517	1	0.282936
FBtr0080398	1020	842.517	691	127.982
FBtr0087592	1486	1308.52	21251.6	2534.32
FBtr0087593	1369	1191.52	506.077	66.2772
FBtr0339955	1662	1484.52	184.64	19.4083
FBtr0304021	1481	1303.52	171.415	20.5202
FBtr0070551	840	662.517	1	0.235533
FBtr0081827	2898	2720.52	991	56.8421
FBtr0080854	3537	3359.52	1349.77	62.6949
FBtr0343814	4402	4224.52	747.227	27.6009
FBtr0076968	5772	5594.52	0	0
FBtr0301562	5735	5557.52	224	6.28949
FBtr0303841	1379	1201.52	0	0
FBtr0342636	778	600.517	1	0.25985
FBtr0080523	825	647.517	0	0
FBtr0082866	1995	1817.52	235	20.1761
FBtr0070899	3232	3054.52	405	20.69
FBtr0332507	522	344.517	12	5.43524
FBtr0087060	1464	1286.52	27	3.27489
FBtr0332981	506	328.517	0	0
FBtr0073281	550	372.517	0	0
FBtr0081132	1921	1743.52	143	12.7985
FBtr0085035	965	787.517	0	0
FBtr0071542	1161	983.517	3	0.475978
FBtr0085943	443	265.539	4	2.35061
FBtr0078707	1130	952.517	13.7053	2.24524
FBtr0335215	991	813.517	284.295	54.5318
FBtr0113074	3004	2826.52	0	0
FBtr0087929	3326	3148.52	78.3829	3.88475
FBtr0308613	3219	3041.52	0	0
FBtr0087930	2845	2667.52	94.956	5.55473
FBtr0305076	2761	2583.52	206.515	12.4735
FBtr0100298	3370	3192.52	19.6467	0.960296
FBtr0305077	2889	2711.52	18.4995	1.06462
FBtr0071567	2312	2134.52	0	0
FBtr0345356	2134	1956.52	0	0
FBtr0303882	4909	4731.52	32.0925	1.0584
FBtr0308122	4861	4683.52	176.692	5.88699
FBtr0070099	2279	2101.52	0	0
FBtr0334012	1508	1330.52	1	0.117281
FBtr0309854	368	190.554	0	0
FBtr0074783	1110	932.517	182.266	30.4999
FBtr0089944	1357	1179.52	121	16.0077
FBtr0345635	1205	1027.52	0	0
FBtr0081376	965	787.517	0	0
FBtr0081697	693	515.517	39.3159	11.9007
FBtr0347362	1295	1117.52	49.1736	6.86635
FBtr0078267	1959	1781.52	37	3.24086
FBtr0080436	1557	1379.52	293	33.1427
FBtr0305673	653	475.517	0	0
FBtr0110767	342	164.554	0	0
FBtr0079827	5339	5161.52	0	0
FBtr0079828	4876	4698.52	0	0
FBtr0079826	5480	5302.52	258	7.59251
FBtr0079825	5535	5357.52	0	0
FBtr0080280	1155	977.517	1	0.159633
FBtr0072314	975	797.517	2	0.391325
FBtr0113429	2989	2811.52	0	0
FBtr0308072	635	457.517	1	0.341068
FBtr0084701	1528	1350.52	0	0
FBtr0084702	1738	1560.52	0	0
FBtr0072129	3070	2892.52	1584	85.453
FBtr0290139	2389	2211.52	4.30363	0.303663
FBtr0290140	2359	2181.52	14.028	1.00342
FBtr0290141	2561	2383.52	5.95281	0.389719
FBtr0290138	2500	2322.52	2.81071	0.188845
FBtr0290137	2328	2150.52	2.90489	0.210783
FBtr0074673	1068	890.517	1	0.175229
FBtr0346019	1146	968.517	0	0
FBtr0070432	5940	5762.52	363.154	9.83392
FBtr0345598	6048	5870.52	11.1877	0.297381
FBtr0343589	5695	5517.52	0.00431775	0.000122113
FBtr0301515	5724	5546.52	186.172	5.23771
FBtr0302052	2225	2047.52	61.6415	4.69779
FBtr0087770	2184	2006.52	0	0
FBtr0302053	2585	2407.52	0	0
FBtr0310498	5718	5540.52	145.737	4.10457
FBtr0302054	2667	2489.52	252.329	15.8161
FBtr0332947	809	631.517	5006.72	1237.13
FBtr0345627	960	782.517	36.2756	7.23384
FBtr0077256	1156	978.517	0	0
FBtr0339901	2591	2413.52	0	0
FBtr0075655	2292	2114.52	0	0
FBtr0303378	2043	1865.52	0	0
FBtr0333935	1843	1665.52	8	0.74953
FBtr0344235	1866	1688.52	0	0
FBtr0075656	2092	1914.52	0	0
FBtr0072450	1060	882.517	0	0
FBtr0073156	2104	1926.52	0	0
FBtr0330070	2104	1926.52	0	0
FBtr0073155	2039	1861.52	0	0
FBtr0330071	2092	1914.52	0	0
FBtr0304879	476	298.517	3	1.56819
FBtr0346518	380	202.539	0	0
FBtr0300437	876	698.517	3.4525	0.771267
FBtr0085795	6479	6301.52	1389	34.3958
FBtr0307593	1134	956.517	0	0
FBtr0307591	716	538.517	0	0
FBtr0307592	1036	858.517	0	0
FBtr0300999	3433	3255.52	43.9935	2.10871
FBtr0085908	3285	3107.52	78.0065	3.91711
FBtr0091829	1023	845.517	0	0
FBtr0088960	1901	1723.52	59	5.34176
FBtr0086221	2127	1949.52	122.822	9.83095
FBtr0086222	1342	1164.52	2.83799e-07	3.80289e-08
FBtr0086219	2032	1854.52	19.3457	1.6278
FBtr0301760	2101	1923.52	87.8787	7.12912
FBtr0086220	2076	1898.52	1104.95	90.8192
FBtr0336730	2078	1900.52	0	0
FBtr0070034	4359	4181.52	0	0
FBtr0343167	5461	5283.52	0	0
FBtr0343169	5896	5718.52	0	0
FBtr0343171	5596	5418.52	0	0
FBtr0343168	5756	5578.52	3	0.0839171
FBtr0343170	5893	5715.52	0	0
FBtr0273361	1334	1156.52	0	0
FBtr0071166	746	568.517	135	37.0543
FBtr0079333	1470	1292.52	2	0.241458
FBtr0070341	2941	2763.52	7.92759e-07	4.47638e-08
FBtr0310288	2937	2759.52	5.2262e-06	2.95529e-07
FBtr0303043	3782	3604.52	321.809	13.9315
FBtr0303044	2939	2761.52	9.57413e-07	5.41003e-08
FBtr0310289	3014	2836.52	26.4211	1.45349
FBtr0303045	3780	3602.52	369.77	16.0167
FBtr0074445	712	534.517	0	0
FBtr0339779	1571	1393.52	0	0
FBtr0071575	1081	903.517	165	28.4968
FBtr0085759	704	526.517	66	19.5605
FBtr0329928	3503	3325.52	281.745	13.2204
FBtr0081040	3503	3325.52	281.745	13.2204
FBtr0329927	3334	3156.52	0	0
FBtr0300768	920	742.517	0	0
FBtr0310412	1094	916.517	6	1.02155
FBtr0304727	2576	2398.52	286.797	18.6586
FBtr0083272	1392	1214.52	1085.78	139.503
FBtr0076655	990	812.517	31	5.95357
FBtr0339768	4184	4006.52	189.497	7.38047
FBtr0073403	4036	3858.52	796.503	32.2118
FBtr0081638	914	736.517	99	20.9749
FBtr0331201	1939	1761.52	567.93	50.3102
FBtr0079177	1847	1669.52	1195.49	111.739
FBtr0079175	1691	1513.52	4155.38	428.422
FBtr0307068	2021	1843.52	151.356	12.8115
FBtr0079178	1960	1782.52	64.2429	5.62392
FBtr0079176	1553	1375.52	31827.6	3610.65
FBtr0085406	1293	1115.52	44	6.15495
FBtr0076913	404	226.539	0	0
FBtr0345590	697	519.517	0	0
FBtr0075162	1021	843.517	24	4.43982
FBtr0347063	2162	1984.52	0	0
FBtr0334930	700	522.517	0	0
FBtr0083444	704	526.517	0	0
FBtr0347282	1265	1087.52	3.77766	0.542044
FBtr0070924	957	779.517	19.6554	3.93464
FBtr0340026	713	535.517	650.637	189.589
FBtr0301709	1336	1158.52	0.0358374	0.00482705
FBtr0344010	1351	1173.52	0	0
FBtr0344011	1363	1185.52	0	0
FBtr0344012	1333	1155.52	1.04829	0.141564
FBtr0114510	677	499.517	0	0
FBtr0074873	3841	3663.52	0.00207773	8.84991e-05
FBtr0333877	3920	3742.52	130.192	5.42837
FBtr0074875	3818	3640.52	11775.8	504.749
FBtr0074874	3951	3773.52	0	0
FBtr0080782	942	764.517	0	0
FBtr0083479	1046	868.517	317	56.9546
FBtr0073550	1251	1073.52	0	0
FBtr0072813	1107	929.517	134.326	22.5502
FBtr0072814	1240	1062.52	216.674	31.8214
FBtr0071237	3227	3049.52	0	0
FBtr0333146	3006	2828.52	13	0.717187
FBtr0071238	3241	3063.52	0	0
FBtr0071236	3101	2923.52	0	0
FBtr0333147	3118	2940.52	0	0
FBtr0088630	2443	2265.52	1064	73.2862
FBtr0079264	483	305.517	124	63.3336
FBtr0331642	3843	3665.52	35.0042	1.49016
FBtr0302038	3725	3547.52	193.996	8.53327
FBtr0302039	3826	3648.52	0	0
FBtr0080018	3846	3668.52	0	0
FBtr0300918	5849	5671.52	0	0
FBtr0333729	5846	5668.52	0	0
FBtr0080769	4007	3829.52	0.00522468	0.000212894
FBtr0080768	3975	3797.52	290.339	11.9304
FBtr0080767	4186	4008.52	0.0043712	0.000170163
FBtr0343721	4468	4290.52	23.0017	0.836562
FBtr0080765	4095	3917.52	11.6494	0.464024
FBtr0084913	813	635.517	173	42.4783
FBtr0072778	1242	1064.52	5	0.732935
FBtr0075115	242	64.622	0	0
FBtr0072732	785	607.517	2.25823	0.58004
FBtr0307216	2115	1937.52	19	1.53023
FBtr0307215	961	783.517	0	0
FBtr0072461	2237	2059.52	0	0
FBtr0088681	2277	2099.52	816.126	60.6577
FBtr0088679	2460	2282.52	286.874	19.6121
FBtr0088680	2321	2143.52	0	0
FBtr0077901	534	356.517	0	0
FBtr0334857	3661	3483.52	8.95365	0.401079
FBtr0334854	4043	3865.52	0	0
FBtr0334861	3940	3762.52	0.000100785	4.17988e-06
FBtr0334856	3494	3316.52	0.355487	0.0167259
FBtr0334859	3856	3678.52	75.6669	3.20982
FBtr0334858	3864	3686.52	4.47201	0.189293
FBtr0334855	3840	3662.52	0	0
FBtr0334852	3768	3590.52	25.4391	1.10559
FBtr0334851	3868	3690.52	0	0
FBtr0334863	8383	8205.52	0	0
FBtr0334853	3282	3104.52	0	0
FBtr0334862	8804	8626.52	45.2086	0.817774
FBtr0334860	3418	3240.52	0.110101	0.0053018
FBtr0074549	920	742.517	0	0
FBtr0088888	889	711.517	251.054	55.0592
FBtr0088889	861	683.517	3.94589	0.900832
FBtr0100536	5450	5272.52	489.079	14.4747
FBtr0113727	1716	1538.52	20.8619	2.11592
FBtr0309316	1451	1273.52	10.1381	1.24222
FBtr0086828	3169	2991.52	448.904	23.4158
FBtr0100503	403	225.539	0	0
FBtr0334760	727	549.517	0	0
FBtr0082848	3350	3172.52	0	0
FBtr0334531	3186	3008.52	394.344	20.4537
FBtr0334530	3334	3156.52	42.6556	2.10871
FBtr0304020	1477	1299.52	28	3.3622
FBtr0301287	1925	1747.52	912.863	81.514
FBtr0081222	2276	2098.52	0	0
FBtr0081223	1991	1813.52	468.51	40.313
FBtr0336819	1916	1738.52	2.627	0.235792
FBtr0073408	1773	1595.52	41.4076	4.04974
FBtr0073406	2196	2018.52	72.8981	5.63549
FBtr0346382	1868	1690.52	35.5898	3.28514
FBtr0339836	2199	2021.52	65.8699	5.08461
FBtr0073407	1708	1530.52	1217.23	124.103
FBtr0084185	1356	1178.52	0	0
FBtr0335198	1190	1012.52	344	53.0156
FBtr0310370	1173	995.517	35.1677	5.51243
FBtr0088825	805	627.517	357.832	88.9819
FBtr0074627	822	644.517	11	2.66321
FBtr0087057	1482	1304.52	46	5.50245
FBtr0082077	1295	1117.52	158	22.0623
FBtr0345923	2755	2577.52	0	0
FBtr0077264	2676	2498.52	2853	178.183
FBtr0347287	1031	853.517	11.1415	2.03694
FBtr0112638	6042	5864.52	748.419	19.9141
FBtr0332409	6024	5846.52	46.0157	1.22816
FBtr0112639	5567	5389.52	43.992	1.27371
FBtr0306335	4936	4758.52	0	0
FBtr0112641	5870	5692.52	0	0
FBtr0306333	6208	6030.52	439.573	11.3743
FBtr0073113	976	798.517	576	112.561
FBtr0078283	2100	1922.52	0	0
FBtr0344836	1911	1733.52	0	0
FBtr0075511	1463	1285.52	11.4778	1.39325
FBtr0333574	1127	949.517	1.52217	0.250154
FBtr0452102	1863	1685.52	1	0.0925795
FBtr0081603	1925	1747.52	0	0
FBtr0088869	1687	1509.52	1.03586	0.10708
FBtr0073643	1331	1153.52	0	0
FBtr0080566	707	529.517	110.38	32.5281
FBtr0075891	1389	1211.52	0	0
FBtr0301479	7455	7277.52	2530.98	54.2692
FBtr0304803	7118	6940.52	68.5774	1.54183
FBtr0301480	7431	7253.52	1786.9	38.4414
FBtr0304802	7527	7349.52	122.274	2.59611
FBtr0304801	7551	7373.52	174.272	3.68809
FBtr0071920	691	513.517	0	0
FBtr0082409	725	547.517	0	0
FBtr0081396	2170	1992.52	1	0.0783152
FBtr0070175	1358	1180.52	26.3773	3.48664
FBtr0079866	1748	1570.52	0	0
FBtr0345287	1628	1450.52	31.533	3.39227
FBtr0335504	1582	1404.52	1405.47	156.15
FBtr0075513	1004	826.517	0	0
FBtr0345987	1543	1365.52	4.12543	0.471433
FBtr0303457	1212	1034.52	231.875	34.9755
FBtr0082838	660	482.517	0	0
FBtr0081206	1604	1426.52	215	23.5185
FBtr0081240	1544	1366.52	2	0.228383
FBtr0299956	1350	1172.52	0	0
FBtr0091624	573	395.517	0	0
FBtr0331774	1295	1117.52	0	0
FBtr0100669	1298	1120.52	0	0
FBtr0078517	1557	1379.52	0	0
FBtr0078253	1092	914.517	0	0
FBtr0078254	1231	1053.52	47.2151	6.99338
FBtr0078252	1013	835.517	132.785	24.7994
FBtr0340093	4090	3912.52	838.703	33.4503
FBtr0070448	4527	4349.52	149.297	5.35621
FBtr0302892	603	425.517	0	0
FBtr0302893	642	464.517	0	0
FBtr0334606	5623	5445.52	27.9166	0.799965
FBtr0100332	1959	1781.52	0	0
FBtr0100333	3149	2971.52	0	0
FBtr0100331	2171	1993.52	16.8748	1.32089
FBtr0083264	2330	2152.52	231.026	16.7479
FBtr0083265	3212	3034.52	812.241	41.7679
FBtr0330041	2945	2767.52	0	0
FBtr0083262	3227	3049.52	38.7944	1.98512
FBtr0305072	3311	3133.52	0	0
FBtr0305071	3386	3208.52	55.7516	2.71144
FBtr0083261	2945	2767.52	0	0
FBtr0083263	2677	2499.52	226.275	14.1263
FBtr0301304	3245	3067.52	216.121	10.994
FBtr0077061	543	365.517	0	0
FBtr0076884	2570	2392.52	142.412	9.28835
FBtr0332734	2318	2140.52	731.588	53.333
FBtr0331966	5320	5142.52	349.874	10.6166
FBtr0088933	4996	4818.52	98.9886	3.20568
FBtr0088934	4324	4146.52	45.3696	1.70738
FBtr0088932	5129	4951.52	2094.77	66.0154
FBtr0082691	1716	1538.52	10	1.01425
FBtr0306818	584	406.517	0	0
FBtr0088052	1136	958.517	0	0
FBtr0310159	1172	994.517	19.5378	3.06557
FBtr0088053	1203	1025.52	0	0
FBtr0088051	1139	961.517	590.5	95.832
FBtr0310157	1118	940.517	4.96256	0.823355
FBtr0079546	457	279.517	10509.6	5867.12
FBtr0345332	514	336.517	35.4228	16.4257
FBtr0070035	1129	951.517	1	0.163995
FBtr0070173	1412	1234.52	122	15.4209
FBtr0301455	6639	6461.52	70.2525	1.69658
FBtr0111118	6683	6505.52	627.065	15.0411
FBtr0111119	6711	6533.52	187.785	4.48498
FBtr0334994	6273	6095.52	0	0
FBtr0301456	6611	6433.52	237.841	5.76881
FBtr0301454	6604	6426.52	256.057	6.21741
FBtr0085154	1440	1262.52	33.3549	4.12259
FBtr0085155	1595	1417.52	289.651	31.8856
FBtr0085156	1586	1408.52	914.994	101.369
FBtr0113100	4662	4484.52	45.9857	1.60013
FBtr0310422	4346	4168.52	137.737	5.15606
FBtr0342871	4380	4202.52	4.78029e-08	1.77498e-09
FBtr0071629	4389	4211.52	1338.28	49.5856
FBtr0304876	624	446.517	0	0
FBtr0273401	826	648.517	11	2.64679
FBtr0332868	703	525.517	0	0
FBtr0081407	662	484.517	0	0
FBtr0114460	3475	3297.52	8.44738	0.399745
FBtr0343322	987	809.517	0	0
FBtr0345899	1507	1329.52	5.13327	0.602488
FBtr0071040	730	552.517	168.867	47.6921
FBtr0070913	1410	1232.52	16	2.0257
FBtr0332570	3115	2937.52	0	0
FBtr0332571	2910	2732.52	26.6008	1.51908
FBtr0308918	1489	1311.52	0	0
FBtr0070830	2388	2210.52	771	54.4263
FBtr0086052	1280	1102.52	0	0
FBtr0333573	1534	1356.52	130	14.9543
FBtr0075510	1611	1433.52	0	0
FBtr0300624	814	636.517	58.5	14.3415
FBtr0346085	825	647.517	5.39598	1.30037
FBtr0073963	585	407.517	4.60402	1.76295
FBtr0340426	621	443.517	0	0
FBtr0087678	3439	3261.52	284.813	13.6266
FBtr0330617	3745	3567.52	123.77	5.41374
FBtr0330618	3439	3261.52	284.813	13.6266
FBtr0075813	2813	2635.52	0	0
FBtr0075814	2787	2609.52	1245.97	74.5067
FBtr0330342	2723	2545.52	125.031	7.66457
FBtr0079734	968	790.517	0	0
FBtr0072355	1766	1588.52	0	0
FBtr0345522	3018	2840.52	12.9873	0.713462
FBtr0070250	1487	1309.52	27.0127	3.21887
FBtr0070008	1094	916.517	120.349	20.4904
FBtr0087651	2104	1926.52	0	0
FBtr0333219	8353	8175.52	14.9857	0.286028
FBtr0301492	3443	3265.52	32.0143	1.52982
FBtr0084216	3665	3487.52	408	18.2554
FBtr0073820	1301	1123.52	302	41.9445
FBtr0110817	428	250.539	74	46.0898
FBtr0085305	2274	2096.52	5	0.372151
FBtr0078003	471	293.517	0	0
FBtr0306797	917	739.517	0	0
FBtr0306944	1040	862.517	8	1.44734
FBtr0073841	3571	3393.52	442.75	20.359
FBtr0081759	4010	3832.52	0	0
FBtr0081761	3238	3060.52	0	0
FBtr0339710	6941	6763.52	0	0
FBtr0330073	3621	3443.52	3	0.135946
FBtr0081760	3627	3449.52	0	0
FBtr0330074	4010	3832.52	0	0
FBtr0346647	2291	2113.52	0	0
FBtr0273322	1892	1714.52	2	0.182027
FBtr0340465	1742	1564.52	232.577	23.1972
FBtr0070804	1893	1715.52	16.0779	1.46245
FBtr0340464	1308	1130.52	179.345	24.7548
FBtr0075859	849	671.517	0	0
FBtr0074058	1377	1199.52	388.993	50.6038
FBtr0074059	1652	1474.52	9.00683	0.953169
FBtr0078967	1995	1817.52	522	44.8167
FBtr0083624	857	679.517	47	10.7931
FBtr0347025	1281	1103.52	0	0
FBtr0302889	761	583.517	0	0
FBtr0072621	1105	927.517	0	0
FBtr0072622	941	763.517	758	154.917
FBtr0070611	1792	1614.52	1367	132.122
FBtr0081541	6006	5828.52	0	0
FBtr0305969	5691	5513.52	16	0.452834
FBtr0110787	611	433.517	0	0
FBtr0344026	582	404.517	77.2768	29.8099
FBtr0300045	563	385.517	0	0
FBtr0304667	634	456.517	58.4629	19.9835
FBtr0302201	503	325.517	121.26	58.129
FBtr0082750	1535	1357.52	2.02296	0.232536
FBtr0329965	4155	3977.52	1173.32	46.0314
FBtr0329964	4827	4649.52	55.3514	1.85767
FBtr0077810	4155	3977.52	1173.32	46.0314
FBtr0084526	617	439.517	247	87.6938
FBtr0081972	1525	1347.52	19	2.20023
FBtr0339174	549	371.517	0	0
FBtr0308916	3890	3712.52	0	0
FBtr0070674	2426	2248.52	4	0.277595
FBtr0344359	3318	3140.52	226.204	11.2395
FBtr0344358	1931	1753.52	2.66432	0.237096
FBtr0344361	3417	3239.52	0	0
FBtr0344362	1516	1338.52	220.992	25.7632
FBtr0344360	3708	3530.52	33.1398	1.46474
FBtr0091862	1023	845.517	0	0
FBtr0073647	955	777.517	0	0
FBtr0346299	715	537.517	0	0
FBtr0088929	1189	1011.52	0	0
FBtr0074892	2082	1904.52	9.95585	0.81572
FBtr0074891	2148	1970.52	410.044	32.4712
FBtr0306139	4733	4555.52	776.337	26.5926
FBtr0080230	4820	4642.52	83.6629	2.81208
FBtr0084671	2094	1916.52	175	14.2486
FBtr0087172	1729	1551.52	453.888	45.6499
FBtr0087171	1680	1502.52	38.1124	3.95817
FBtr0339623	3034	2856.52	118.443	6.47026
FBtr0077226	3043	2865.52	570.557	31.0702
FBtr0339624	2860	2682.52	0	0
FBtr0112499	420	242.539	0	0
FBtr0080006	1649	1471.52	16	1.69669
FBtr0084148	2843	2665.52	76.4136	4.47339
FBtr0086308	997	819.517	1253.09	238.602
FBtr0086307	1070	892.517	48.905	8.55037
FBtr0075644	743	565.517	0	0
FBtr0340114	1342	1164.52	0	0
FBtr0074097	1172	994.517	131	20.5545
FBtr0071219	6196	6018.52	0	0
FBtr0343356	7001	6823.52	716.71	16.3902
FBtr0071220	6115	5937.52	2435.29	64.002
FBtr0074732	1469	1291.52	138.342	16.7148
FBtr0074731	743	565.517	17680.2	4878.53
FBtr0308192	809	631.517	33.5387	8.28721
FBtr0344339	651	473.517	1369.94	451.453
FBtr0087739	423	245.539	77	48.9349
FBtr0087485	2475	2297.52	0	0
FBtr0344371	1820	1642.52	48.7152	4.6281
FBtr0344372	2529	2351.52	0	0
FBtr0310402	1628	1450.52	66.9515	7.20254
FBtr0339965	2108	1930.52	23.3571	1.88797
FBtr0087580	1813	1635.52	50.212	4.79072
FBtr0083599	494	316.517	2	0.986009
FBtr0086139	1290	1112.52	1	0.140262
FBtr0308856	6282	6104.52	0	0
FBtr0308852	6180	6002.52	0	0
FBtr0308853	3810	3632.52	0	0
FBtr0308850	5897	5719.52	338.93	9.24696
FBtr0308858	7014	6836.52	0	0
FBtr0308854	4163	3985.52	0	0
FBtr0308855	6075	5897.52	746.273	19.7459
FBtr0308857	7012	6834.52	227.906	5.20351
FBtr0308851	5552	5374.52	0	0
FBtr0308849	5335	5157.52	0	0
FBtr0299929	2057	1879.52	3.58279	0.297456
FBtr0310326	6062	5884.52	2.06619	0.0547908
FBtr0299930	3214	3036.52	4.35101	0.223595
FBtr0081090	692	514.517	109.978	33.3545
FBtr0081089	640	462.517	24099.6	8130.73
FBtr0331455	1046	868.517	0	0
FBtr0346591	1812	1634.52	2.33502	0.22292
FBtr0081091	1112	934.517	52.1225	8.70334
FBtr0076174	1356	1178.52	189	25.025
FBtr0076175	1299	1121.52	0	0
FBtr0333678	4702	4524.52	0	0
FBtr0089141	4575	4397.52	13	0.4613
FBtr0332973	2825	2647.52	593.061	34.9549
FBtr0078014	3618	3440.52	0	0
FBtr0078013	3735	3557.52	433.939	19.034
FBtr0078015	3583	3405.52	0	0
FBtr0302405	1102	924.517	0	0
FBtr0084767	1340	1162.52	0	0
FBtr0302406	1101	923.517	0	0
FBtr0084768	1153	975.517	0	0
FBtr0113284	1127	949.517	0	0
FBtr0302404	1076	898.517	1	0.173669
FBtr0309271	1101	923.517	0	0
FBtr0071092	4246	4068.52	1126.34	43.1999
FBtr0340148	5250	5072.52	449.655	13.8326
FBtr0331432	1622	1444.52	0.938409	0.101372
FBtr0070921	1675	1497.52	211.787	22.0687
FBtr0331430	1603	1425.52	144.274	15.793
FBtr0331431	1599	1421.52	4.45738e-07	4.893e-08
FBtr0346719	1515	1337.52	1	0.116667
FBtr0083968	681	503.517	0	0
FBtr0083744	1278	1100.52	18	2.55225
FBtr0299615	4403	4225.52	419.029	15.4743
FBtr0299614	1352	1174.52	62.971	8.36622
FBtr0072597	4222	4044.52	5750.49	221.864
FBtr0331404	4329	4151.52	2757.51	103.647
FBtr0083172	1578	1400.52	278	30.9745
FBtr0076272	1605	1427.52	106.405	11.6313
FBtr0076271	1815	1637.52	15.5954	1.48614
FBtr0073004	2356	2178.52	1065	76.2845
FBtr0077720	2819	2641.52	28.3775	1.67636
FBtr0335151	3050	2872.52	0	0
FBtr0077721	2693	2515.52	262.623	16.2912
FBtr0079369	1813	1635.52	1240	118.308
FBtr0083185	1283	1105.52	0	0
FBtr0083186	1115	937.517	0	0
FBtr0085512	862	684.517	0	0
FBtr0078193	1849	1671.52	0	0
FBtr0333479	1891	1713.52	97.8647	8.91221
FBtr0114517	1778	1600.52	29.1199	2.83908
FBtr0333478	1879	1701.52	839.015	76.9452
FBtr0078192	2048	1870.52	0	0
FBtr0334166	2253	2075.52	0	0
FBtr0306598	2097	1919.52	32.667	2.65561
FBtr0081211	2447	2269.52	54.3375	3.73606
FBtr0081210	2377	2199.52	1357.8	96.3286
FBtr0100449	2583	2405.52	106.126	6.88431
FBtr0081213	2235	2057.52	104.57	7.93068
FBtr0334167	2255	2077.52	0	0
FBtr0081214	1380	1202.52	270.69	35.126
FBtr0081212	2043	1865.52	299.936	25.0886
FBtr0332439	3941	3763.52	7.02008	0.291069
FBtr0083229	6686	6508.52	0	0
FBtr0110973	6509	6331.52	16.4784	0.406121
FBtr0083231	7418	7240.52	190.848	4.11308
FBtr0303845	2015	1837.52	20.3536	1.72846
FBtr0110974	6782	6604.52	557.85	13.1803
FBtr0083232	2923	2745.52	20.4496	1.16228
FBtr0083233	4004	3826.52	0	0
FBtr0305562	1342	1164.52	0	0
FBtr0080790	1399	1221.52	0	0
FBtr0087437	790	612.517	4.1534	1.05812
FBtr0300812	3314	3136.52	0	0
FBtr0339377	2254	2076.52	8.96711e-06	6.73853e-07
FBtr0082399	3419	3241.52	0.0026149	0.00012588
FBtr0082400	2232	2054.52	9.4489	0.717661
FBtr0082401	3400	3222.52	5.51536	0.267071
FBtr0306100	2146	1968.52	0	0
FBtr0306101	3272	3094.52	4.96079e-06	2.50153e-07
FBtr0308210	3294	3116.52	0	0
FBtr0078686	10132	9954.52	1255.55	19.6817
FBtr0078687	10159	9981.52	80.6486	1.26081
FBtr0344265	10304	10126.5	501.799	7.73246
FBtr0080469	3066	2888.52	2756	148.885
FBtr0330186	4564	4386.52	588.705	20.9424
FBtr0075794	3939	3761.52	0	0
FBtr0075796	3754	3576.52	14.5901	0.636569
FBtr0075795	3865	3687.52	0	0
FBtr0075793	4564	4386.52	588.705	20.9424
FBtr0079985	861	683.517	56	12.7846
FBtr0086909	1717	1539.52	8	0.810874
FBtr0307297	563	385.517	2.43701	0.98642
FBtr0344383	5750	5572.52	675.858	18.9257
FBtr0100008	4909	4731.52	2034.14	67.0855
FBtr0086963	1545	1367.52	0	0
FBtr0074192	2559	2381.52	16	1.04837
FBtr0343735	2564	2386.52	3097.45	202.529
FBtr0080738	2991	2813.52	151.548	8.4052
FBtr0308228	6374	6196.52	278.738	7.01935
FBtr0070968	5806	5628.52	1.31179e-05	3.6368e-07
FBtr0070964	5798	5620.52	1913.9	53.1363
FBtr0070966	5737	5559.52	123.758	3.47365
FBtr0070965	5797	5619.52	88.0478	2.44494
FBtr0112956	6031	5853.52	0	0
FBtr0070967	5837	5659.52	54.5534	1.50415
FBtr0340214	5816	5638.52	26.9142	0.744842
FBtr0086962	5397	5219.52	1078.09	32.2308
FBtr0077090	1152	974.517	64	10.248
FBtr0303508	2959	2781.52	0	0
FBtr0113276	2326	2148.52	0	0
FBtr0113275	2533	2355.52	106.022	7.02356
FBtr0330370	3042	2864.52	19.819	1.07964
FBtr0084509	3042	2864.52	19.819	1.07964
FBtr0113277	2940	2762.52	48.34	2.73055
FBtr0088191	450	272.517	1	0.572604
FBtr0337104	3861	3683.52	0	0
FBtr0337103	4329	4151.52	0	0
FBtr0337105	4760	4582.52	0	0
FBtr0337107	4694	4516.52	0	0
FBtr0337106	4268	4090.52	189.831	7.24165
FBtr0305995	4736	4558.52	214.169	7.33129
FBtr0081823	1974	1796.52	0	0
FBtr0086121	1388	1210.52	12.6977	1.63683
FBtr0306112	1310	1132.52	12.1155	1.66934
FBtr0086120	816	638.517	67.6552	16.534
FBtr0305502	2538	2360.52	0	0
FBtr0078323	2237	2059.52	1757	133.123
FBtr0333885	1793	1615.52	13.2972	1.28439
FBtr0076489	1723	1545.52	480.229	48.4866
FBtr0076488	1156	978.517	143.703	22.9164
FBtr0076492	1524	1346.52	48.3643	5.60481
FBtr0076490	1430	1252.52	33.5714	4.18248
FBtr0076493	1452	1274.52	13.5587	1.66005
