target_id	length	eff_length	est_counts	tpm
FBtr0112729	693	519.89	0	0
FBtr0111230	2590	2416.89	51	3.10953
FBtr0086928	2062	1888.89	0	0
FBtr0086927	1960	1786.89	4	0.329871
FBtr0080020	1623	1449.89	1152.47	117.132
FBtr0304117	1584	1410.89	504.53	52.6958
FBtr0084406	2335	2161.89	310.909	21.1925
FBtr0086212	598	424.89	131.879	45.7383
FBtr0081323	1254	1080.89	262	35.7192
FBtr0340204	2752	2578.89	231.579	13.2327
FBtr0340203	2670	2496.89	2.47418	0.146021
FBtr0340205	2574	2400.89	0.260952	0.0160166
FBtr0340206	2565	2391.89	25.8808	1.59448
FBtr0084132	909	735.89	2	0.400497
FBtr0070654	1643	1469.89	1	0.100253
FBtr0072549	4064	3890.89	410.065	15.5305
FBtr0072548	4011	3837.89	236.935	9.09741
FBtr0344540	992	818.89	0	0
FBtr0344539	848	674.89	0	0
FBtr0344542	909	735.89	0	0
FBtr0344541	954	780.89	0	0
FBtr0334759	528	354.89	0	0
FBtr0077817	380	206.908	2	1.42441
FBtr0310395	881	707.89	0	0
FBtr0082428	654	480.89	0	0
FBtr0290292	2383	2209.89	5.11369	0.340993
FBtr0308836	2526	2352.89	31.6756	1.98383
FBtr0100370	6988	6814.89	0	0
FBtr0290111	6038	5864.89	0	0
FBtr0290109	6961	6787.89	1.98003e-06	4.29853e-08
FBtr0290110	7042	6868.89	0	0
FBtr0100369	8900	8726.89	0	0
FBtr0308837	4152	3978.89	6.61743	0.245081
FBtr0308834	2524	2350.89	19.9875	1.25288
FBtr0308835	2485	2311.89	18.053	1.1507
FBtr0100372	8257	8083.89	7.55274	0.137678
FBtr0302394	765	591.89	0	0
FBtr0343271	531	357.89	11.8484	4.87858
FBtr0452134	3299	3125.89	0	0
FBtr0076146	3268	3094.89	3	0.142843
FBtr0077891	1154	980.89	0	0
FBtr0334824	1230	1056.89	0	0
FBtr0300561	3446	3272.89	596.221	26.8447
FBtr0075945	4088	3914.89	272.779	10.2677
FBtr0080487	1042	868.89	7.0234	1.19114
FBtr0083697	1365	1191.89	2	0.247272
FBtr0332499	995	821.89	0	0
FBtr0300851	643	469.89	0	0
FBtr0084289	1921	1747.89	637	53.7041
FBtr0076421	836	662.89	0	0
FBtr0074024	1040	866.89	0	0
FBtr0303219	4222	4048.89	2	0.0727907
FBtr0336864	1391	1217.89	207	25.0463
FBtr0303164	1486	1312.89	0	0
FBtr0308561	1577	1403.89	0	0
FBtr0091830	493	319.89	2.68823	1.23836
FBtr0082231	4775	4601.89	3439.78	110.148
FBtr0082232	4676	4502.89	100.471	3.28799
FBtr0086933	1311	1137.89	0	0
FBtr0086935	1501	1327.89	0	0
FBtr0086934	1313	1139.89	0	0
FBtr0086937	1308	1134.89	0	0
FBtr0321283	1536	1362.89	29.1219	3.14877
FBtr0331798	1206	1032.89	8.41695	1.20083
FBtr0078407	1664	1490.89	0	0
FBtr0078406	1430	1256.89	78.5573	9.21024
FBtr0321282	1302	1128.89	22.9038	2.98977
FBtr0345883	2125	1951.89	0	0
FBtr0301243	740	566.89	0	0
FBtr0071827	683	509.89	84	24.2764
FBtr0333376	3264	3090.89	0	0
FBtr0076931	2288	2114.89	5	0.348389
FBtr0085413	604	430.89	17	5.81386
FBtr0082609	852	678.89	16	3.47298
FBtr0344264	876	702.89	0	0
FBtr0085063	711	537.89	1	0.273961
FBtr0075248	901	727.89	0	0
FBtr0075321	2005	1831.89	1	0.0804419
FBtr0072669	3702	3528.89	1829.42	76.3938
FBtr0072668	3770	3596.89	0	0
FBtr0074290	4020	3846.89	991	37.9617
FBtr0339540	2658	2484.89	200.499	11.8901
FBtr0074510	2658	2484.89	200.499	11.8901
FBtr0084322	1099	925.89	55.3665	8.8119
FBtr0300362	975	801.89	2	0.367534
FBtr0346808	1120	946.89	0	0
FBtr0076373	751	577.89	0	0
FBtr0079104	1179	1005.89	0	0
FBtr0072637	564	390.89	6	2.26193
FBtr0337015	1754	1580.89	6.50572	0.606423
FBtr0083289	1511	1337.89	66.4943	7.32395
FBtr0071733	604	430.89	0	0
FBtr0346345	2803	2629.89	0	0
FBtr0084175	2270	2096.89	571	40.1275
FBtr0084174	2324	2150.89	0	0
FBtr0081903	813	639.89	34.2498	7.88741
FBtr0337072	816	642.89	0	0
FBtr0076770	1340	1166.89	316.817	40.0093
FBtr0331236	2612	2438.89	0	0
FBtr0331234	1995	1821.89	0	0
FBtr0079523	2646	2472.89	236.379	14.086
FBtr0079524	2238	2064.89	158.621	11.32
FBtr0331235	2001	1827.89	0	0
FBtr0082325	3180	3006.89	318	15.5844
FBtr0336469	2593	2419.89	120	7.30748
FBtr0083559	2609	2435.89	0	0
FBtr0071853	1077	903.89	0	0
FBtr0309189	281	107.958	0	0
FBtr0079200	712	538.89	947	258.959
FBtr0305044	1694	1520.89	12.6215	1.22291
FBtr0084564	730	556.89	977.379	258.628
FBtr0071984	1460	1286.89	165	18.894
FBtr0072011	1751	1577.89	69	6.44398
FBtr0072167	2216	2042.89	63.1842	4.55769
FBtr0345949	2479	2305.89	0	0
FBtr0072166	2228	2054.89	370.816	26.592
FBtr0310098	574	400.89	3.79265	1.39412
FBtr0079996	580	406.89	120.207	43.5347
FBtr0335451	1213	1039.89	30	4.25124
FBtr0335452	1222	1048.89	0	0
FBtr0087954	1832	1658.89	6	0.532986
FBtr0077899	1152	978.89	0	0
FBtr0304946	688	514.89	0	0
FBtr0309318	1089	915.89	0	0
FBtr0078648	1071	897.89	0	0
FBtr0331995	922	748.89	8.91535	1.75429
FBtr0079720	754	580.89	54.0846	13.7202
FBtr0302207	1671	1497.89	0	0
FBtr0301022	1676	1502.89	1	0.0980516
FBtr0331540	5385	5211.89	0	0
FBtr0299606	5673	5499.89	0.295445	0.00791598
FBtr0301858	5383	5209.89	0	0
FBtr0331539	2261	2087.89	4.4132e-07	3.11478e-08
FBtr0331537	5560	5386.89	51.2084	1.40083
FBtr0299607	5367	5193.89	0.00156048	4.42739e-05
FBtr0331538	2636	2462.89	0	0
FBtr0331541	5329	5155.89	12.4946	0.357109
FBtr0072131	920	746.89	1	0.197299
FBtr0077748	1844	1670.89	2	0.176386
FBtr0080273	308	134.918	0	0
FBtr0333421	514	340.89	0	0
FBtr0332374	1489	1315.89	0	0
FBtr0080731	1127	953.89	0	0
FBtr0075754	520	346.89	14.5776	6.19266
FBtr0075755	836	662.89	3.42236	0.760791
FBtr0073106	865	691.89	30.0481	6.39974
FBtr0073107	739	565.89	1037.95	270.288
FBtr0077269	2140	1966.89	27	2.02286
FBtr0309890	2006	1832.89	5.38626	0.433045
FBtr0309888	1769	1595.89	0	0
FBtr0087704	4621	4447.89	431.174	14.285
FBtr0309889	4830	4656.89	0	0
FBtr0309893	4310	4136.89	328.85	11.714
FBtr0309892	4399	4225.89	182.902	6.37798
FBtr0301395	1709	1535.89	0	0
FBtr0306635	1824	1650.89	0	0
FBtr0100654	4140	3966.89	0	0
FBtr0087703	4322	4148.89	1097.69	38.9878
FBtr0100656	4651	4477.89	0	0
FBtr0309891	5012	4838.89	3.84592e-08	1.17121e-09
FBtr0082029	1069	895.89	171	28.127
FBtr0070398	1921	1747.89	317.855	26.7976
FBtr0080175	379	205.908	0	0
FBtr0340557	598	424.89	0	0
FBtr0075099	470	296.89	0	0
FBtr0331867	2569	2395.89	5.47007	0.33644
FBtr0345006	1825	1651.89	241.423	21.5367
FBtr0072729	2131	1957.89	85.1066	6.40555
FBtr0339255	2151	1977.89	29.414	2.19146
FBtr0084743	2036	1862.89	429.586	33.9817
FBtr0081520	4514	4340.89	8.69627	0.295213
FBtr0081519	1675	1501.89	0	0
FBtr0081518	1519	1345.89	46.3037	5.06977
FBtr0333355	4637	4463.89	0	0
FBtr0086523	2751	2577.89	0.130029	0.00743288
FBtr0310321	2747	2573.89	0.869971	0.0498077
FBtr0086537	1701	1527.89	37.1044	3.57861
FBtr0086536	1596	1422.89	20604.9	2133.93
FBtr0082554	3446	3272.89	0	0
FBtr0339640	1979	1805.89	0	0
FBtr0445404	3979	3805.89	0.0132156	0.000511696
FBtr0445405	4039	3865.89	39.129	1.49152
FBtr0084552	3538	3364.89	248.178	10.8686
FBtr0299947	3404	3230.89	2	0.0912199
FBtr0085725	1295	1121.89	0	0
FBtr0335453	1360	1186.89	0	0
FBtr0084536	2101	1927.89	68.2548	5.21715
FBtr0084538	1830	1656.89	104.292	9.2755
FBtr0084537	1912	1738.89	199.454	16.9025
FBtr0071447	2131	1957.89	637.704	47.9968
FBtr0333305	3883	3709.89	35.9978	1.42987
FBtr0071446	2524	2350.89	5.29857	0.33213
FBtr0329999	3060	2886.89	28.5183	1.45571
FBtr0330000	2947	2773.89	152.741	8.11424
FBtr0086780	2947	2773.89	152.741	8.11424
FBtr0083801	3356	3182.89	20.0703	0.92921
FBtr0345270	3380	3206.89	0.00203861	9.36769e-05
FBtr0345271	3548	3374.89	0	0
FBtr0074216	523	349.89	1240.51	522.458
FBtr0077117	1604	1430.89	5.88903	0.606483
FBtr0085278	1066	892.89	1	0.165038
FBtr0300398	1547	1373.89	13.2295	1.41897
FBtr0300399	3875	3701.89	4.77048	0.189898
FBtr0346168	2589	2415.89	0	0
FBtr0071403	2443	2269.89	2	0.12984
FBtr0303785	1569	1395.89	0	0
FBtr0071517	1098	924.89	0	0
FBtr0100320	1051	877.89	37.231	6.24952
FBtr0100323	1660	1486.89	85.6688	8.49035
FBtr0100321	723	549.89	1670.25	447.597
FBtr0083409	983	809.89	50	9.09758
FBtr0336882	3352	3178.89	42.5005	1.97015
FBtr0343524	3260	3086.89	0	0
FBtr0070665	3439	3265.89	0	0
FBtr0343523	3475	3301.89	0	0
FBtr0070667	4225	4051.89	42.6194	1.55
FBtr0070666	2894	2720.89	38.8451	2.10381
FBtr0336884	4893	4719.89	9.035	0.282084
FBtr0306312	250	76.9772	0	0
FBtr0074473	4836	4662.89	1225.26	38.7217
FBtr0310310	4906	4732.89	268.742	8.36741
FBtr0345676	922	748.89	0	0
FBtr0086477	591	417.89	0	0
FBtr0112735	1691	1517.89	40	3.8833
FBtr0078928	2418	2244.89	775	50.8731
FBtr0074715	2978	2804.89	6.53399e-06	3.43277e-07
FBtr0074716	2928	2754.89	247.247	13.2254
FBtr0074719	2983	2809.89	11.8611	0.62204
FBtr0074717	3376	3202.89	0	0
FBtr0074718	2980	2806.89	43.8501	2.30211
FBtr0339439	3031	2857.89	5.98488	0.308597
FBtr0074713	2912	2738.89	0	0
FBtr0339440	3373	3199.89	0	0
FBtr0074720	3193	3019.89	0	0
FBtr0307192	3061	2887.89	0	0
FBtr0307193	3197	3023.89	0	0
FBtr0307194	3383	3209.89	72.9385	3.34848
FBtr0074714	2981	2807.89	74.1185	3.88981
FBtr0076598	984	810.89	359.558	65.3415
FBtr0333891	1135	961.89	76.4416	11.7108
FBtr0088651	3654	3480.89	804	34.0367
FBtr0075748	2335	2161.89	0.5	0.0340815
FBtr0330178	2335	2161.89	0.5	0.0340815
FBtr0306160	902	728.89	0	0
FBtr0344156	2042	1868.89	335.787	26.4766
FBtr0070330	2070	1896.89	0	0
FBtr0113422	3334	3160.89	0	0
FBtr0334096	3265	3091.89	0	0
FBtr0344833	3163	2989.89	1.08161	0.0533086
FBtr0076216	5246	5072.89	21.9184	0.6367
FBtr0074942	1813	1639.89	0	0
FBtr0074944	1828	1654.89	0	0
FBtr0336786	2423	2249.89	0	0
FBtr0300735	4601	4427.89	133	4.42626
FBtr0077027	1787	1613.89	1	0.0913078
FBtr0330086	1787	1613.89	1	0.0913078
FBtr0072503	756	582.89	277.068	70.0456
FBtr0310415	1092	918.89	21.9635	3.52225
FBtr0335380	513	339.89	0	0
FBtr0307096	298	124.935	0	0
FBtr0304663	6647	6473.89	55.6254	1.26616
FBtr0301933	7303	7129.89	5.55019e-06	1.14711e-07
FBtr0304664	6563	6389.89	0	0
FBtr0304666	7212	7038.89	37.3746	0.782446
FBtr0304665	6665	6491.89	0	0
FBtr0073652	2304	2130.89	24	1.65971
FBtr0071978	422	248.908	0	0
FBtr0077803	842	668.89	0	0
FBtr0335162	1035	861.89	0	0
FBtr0331689	1220	1046.89	2	0.281521
FBtr0310161	5167	4993.89	2.9141	0.0859898
FBtr0072716	1796	1622.89	41.8499	3.80003
FBtr0072719	3495	3321.89	238.988	10.6016
FBtr0072718	2115	1941.89	633.93	48.1059
FBtr0072717	1835	1661.89	495.268	43.9157
FBtr0081745	1510	1336.89	134	14.7704
FBtr0074911	758	584.89	0	0
FBtr0077781	883	709.89	0	0
FBtr0083463	1103	929.89	0	0
FBtr0070087	5828	5654.89	2.86599	0.0746848
FBtr0290016	5842	5668.89	20.2298	0.525867
FBtr0290017	5267	5093.89	24.4834	0.708279
FBtr0070084	5904	5730.89	0	0
FBtr0340146	3092	2918.89	0.0113529	0.000573152
FBtr0344737	2851	2677.89	0	0
FBtr0344738	5611	5437.89	0	0
FBtr0070081	5890	5716.89	0	0
FBtr0070085	3144	2970.89	275.859	13.683
FBtr0344739	4986	4812.89	520.631	15.9406
FBtr0070086	3130	2956.89	6.91963	0.34485
FBtr0334934	541	367.89	0	0
FBtr0113748	8028	7854.89	783	14.6894
FBtr0088080	1803	1629.89	0	0
FBtr0078914	1645	1471.89	0	0
FBtr0078913	1365	1191.89	0	0
FBtr0078916	1378	1204.89	44.9587	5.49855
FBtr0078915	1320	1146.89	303.041	38.9369
FBtr0088784	1840	1666.89	339.552	30.018
FBtr0113281	2616	2442.89	222.259	13.4072
FBtr0084795	2832	2658.89	282.877	15.6776
FBtr0084794	2965	2791.89	102.863	5.42931
FBtr0334507	2862	2688.89	1.36472e-05	7.47914e-07
FBtr0290003	393	219.908	0	0
FBtr0085100	2105	1931.89	0	0
FBtr0345268	1926	1752.89	0	0
FBtr0345267	2175	2001.89	0	0
FBtr0086123	1449	1275.89	26.0277	3.00611
FBtr0346092	1020	846.89	0	0
FBtr0300451	917	743.89	0	0
FBtr0334145	977	803.89	3.44745	0.631951
FBtr0334144	571	397.89	184.553	68.3501
FBtr0343244	1575	1401.89	0	0
FBtr0343243	2501	2327.89	0	0
FBtr0346906	825	651.89	0	0
FBtr0079595	679	505.89	0	0
FBtr0071187	1253	1079.89	0	0
FBtr0332246	1471	1297.89	0	0
FBtr0081316	1338	1164.89	316.38	40.0226
FBtr0081317	1870	1696.89	128.62	11.1696
FBtr0333879	6226	6052.89	466.14	11.3484
FBtr0302280	6242	6068.89	110.769	2.68962
FBtr0302281	6200	6026.89	367.661	8.98951
FBtr0302282	6363	6189.89	0	0
FBtr0073046	9562	9388.89	2086.46	32.7475
FBtr0073045	5172	4998.89	1797.84	52.998
FBtr0308061	9523	9349.89	63.0334	0.99345
FBtr0330108	10184	10010.9	0.00368024	5.41733e-05
FBtr0330112	10184	10010.9	0.00368024	5.41733e-05
FBtr0330110	10202	10028.9	0.000408261	5.99883e-06
FBtr0330111	10271	10097.9	9.25018e-08	1.3499e-09
FBtr0330109	10127	9953.89	3.99223	0.0591023
FBtr0110816	796	622.89	26	6.15097
FBtr0071003	2240	2066.89	96	6.8444
FBtr0347152	1685	1511.89	0	0
FBtr0082877	915	741.89	0	0
FBtr0080271	1342	1168.89	0	0
FBtr0305324	1261	1087.89	0	0
FBtr0080272	1328	1154.89	0	0
FBtr0084272	1268	1094.89	322	43.3378
FBtr0299672	1983	1809.89	9	0.732777
FBtr0100678	2037	1863.89	3.32047	0.262519
FBtr0332871	1195	1021.89	2.35906	0.340187
FBtr0071964	1104	930.89	0	0
FBtr0301503	4849	4675.89	182.182	5.74145
FBtr0330244	6079	5905.89	473.431	11.8128
FBtr0301506	4990	4816.89	50.0157	1.53011
FBtr0086457	4868	4694.89	521.313	16.3627
FBtr0100390	4858	4684.89	0	0
FBtr0301504	3918	3744.89	529.464	20.8343
FBtr0086450	4827	4653.89	591.755	18.7373
FBtr0301505	4840	4666.89	0	0
FBtr0330243	3863	3689.89	588.435	23.4999
FBtr0330245	4827	4653.89	591.755	18.7373
FBtr0100393	3321	3147.89	87.9495	4.11714
FBtr0073752	1359	1185.89	0	0
FBtr0342991	2509	2335.89	1	0.0630855
FBtr0342992	3849	3675.89	0	0
FBtr0074035	413	239.908	3	1.84272
FBtr0113048	453	279.89	0	0
FBtr0087404	1780	1606.89	117	10.7295
FBtr0332052	1379	1205.89	2	0.244402
FBtr0078558	949	775.89	0	0
FBtr0088062	716	542.89	1	0.271438
FBtr0085075	1396	1222.89	0	0
FBtr0346746	660	486.89	0	0
FBtr0302452	1023	849.89	6.95566	1.20603
FBtr0302451	877	703.89	41.4878	8.68556
FBtr0302453	846	672.89	116.326	25.475
FBtr0087525	771	597.89	584.231	143.994
FBtr0305706	532	358.89	0	0
FBtr0301759	1069	895.89	9	1.48037
FBtr0084003	838	664.89	0	0
FBtr0083894	1198	1024.89	0	0
FBtr0085108	1526	1352.89	90	9.80306
FBtr0079545	16216	16042.9	116.026	1.06574
FBtr0333088	16158	15984.9	9768.97	90.0577
FBtr0334320	4110	3936.89	36.2462	1.35672
FBtr0300443	2525	2351.89	696.216	43.6223
FBtr0081892	2698	2524.89	20.5381	1.19867
FBtr0303755	710	536.89	0	0
FBtr0086721	6468	6294.89	0	0
FBtr0086718	6095	5921.89	0	0
FBtr0086719	6705	6531.89	0	0
FBtr0086720	6721	6547.89	0	0
FBtr0088591	1777	1603.89	0	0
FBtr0082740	3089	2915.89	0	0
FBtr0082741	2966	2792.89	0	0
FBtr0302517	5061	4887.89	113.038	3.40787
FBtr0088254	4539	4365.89	888.962	30.0049
FBtr0100188	1161	987.89	0	0
FBtr0076723	1508	1334.89	9	0.993525
FBtr0345145	2255	2081.89	0	0
FBtr0302335	2165	1991.89	4.99992	0.369896
FBtr0345144	2183	2009.89	8.25791e-05	6.05452e-06
FBtr0083768	1413	1239.89	1	0.11885
FBtr0071051	2047	1873.89	8	0.629112
FBtr0088256	1126	952.89	56.8749	8.79549
FBtr0345662	1357	1183.89	5.12506	0.637925
FBtr0077542	383	209.908	164	115.132
FBtr0299854	747	573.89	1.20784	0.310144
FBtr0303157	901	727.89	0	0
FBtr0299855	707	533.89	0	0
FBtr0299856	686	512.89	1.23846	0.355826
FBtr0299853	509	335.89	185.554	81.4056
FBtr0072308	2351	2177.89	280.067	18.95
FBtr0079077	2054	1880.89	21	1.64527
FBtr0072638	2183	2009.89	0	0
FBtr0335210	3469	3295.89	0	0
FBtr0082429	3364	3190.89	2	0.0923634
FBtr0290242	1765	1591.89	0	0
FBtr0300673	3791	3617.89	1.22007	0.0496948
FBtr0340051	3788	3614.89	3.36788	0.137292
FBtr0072128	774	600.89	120	29.4285
FBtr0081902	1254	1080.89	173.75	23.6878
FBtr0273206	1869	1695.89	891.627	77.476
FBtr0342894	2770	2596.89	0	0
FBtr0342893	3982	3808.89	264.91	10.249
FBtr0342892	2245	2071.89	0	0
FBtr0071707	1985	1811.89	0	0
FBtr0305897	2944	2770.89	17.4958	0.930458
FBtr0071706	2482	2308.89	103.967	6.63551
FBtr0342895	3466	3292.89	0	0
FBtr0079606	1237	1063.89	132	18.2835
FBtr0345779	2152	1978.89	0	0
FBtr0089048	2302	2128.89	0	0
FBtr0113213	1695	1521.89	87	8.42399
FBtr0309285	2777	2603.89	1	0.0565925
FBtr0332140	1455	1281.89	0	0
FBtr0346153	456	282.89	0	0
FBtr0083890	320	146.908	0	0
FBtr0346152	448	274.89	0	0
FBtr0076783	4088	3914.89	1335.49	50.2693
FBtr0304992	5696	5522.89	288.509	7.69795
FBtr0088658	4839	4665.89	81.4408	2.57211
FBtr0300599	4758	4584.89	44.6307	1.43445
FBtr0088659	4776	4602.89	512.928	16.4213
FBtr0072295	912	738.89	0	0
FBtr0072296	904	730.89	0	0
FBtr0083008	2497	2323.89	493.166	31.2722
FBtr0084161	4128	3954.89	1018.84	37.9624
FBtr0112872	4017	3843.89	0.0841058	0.00322431
FBtr0301328	4071	3897.89	41.7846	1.57968
FBtr0301327	6544	6370.89	40.7233	0.941943
FBtr0330368	4128	3954.89	1018.84	37.9624
FBtr0112873	2586	2412.89	4.02666	0.245917
FBtr0084162	4112	3938.89	35.6977	1.33551
FBtr0082831	2034	1860.89	704.61	55.7969
FBtr0082833	1938	1764.89	33.742	2.81731
FBtr0345229	1813	1639.89	964.124	86.6363
FBtr0082832	2047	1873.89	79.5233	6.25363
FBtr0089577	2949	2775.89	0	0
FBtr0301859	1485	1311.89	0	0
FBtr0084425	1894	1720.89	0	0
FBtr0339622	2248	2074.89	0	0
FBtr0084426	1600	1426.89	0	0
FBtr0112814	3105	2931.89	0	0
FBtr0071320	3468	3294.89	193	8.63174
FBtr0345377	1289	1115.89	0	0
FBtr0345376	1096	922.89	7	1.11771
FBtr0112765	1061	887.89	0	0
FBtr0078080	1736	1562.89	1606	151.425
FBtr0088432	399	225.908	2	1.30461
FBtr0346735	943	769.89	167.334	32.0286
FBtr0078943	1108	934.89	5.666	0.893095
FBtr0081764	2102	1928.89	78.35	5.98568
FBtr0304705	2105	1931.89	489.637	37.3485
FBtr0087122	1035	861.89	13.2284	2.26171
FBtr0306005	1074	900.89	0	0
FBtr0306006	2008	1834.89	3.77161	0.3029
FBtr0087383	3713	3539.89	462.12	19.2374
FBtr0087384	5116	4942.89	601.526	17.9331
FBtr0330628	3713	3539.89	462.12	19.2374
FBtr0087385	4483	4309.89	21.0543	0.719873
FBtr0087952	2048	1874.89	410.818	32.289
FBtr0079700	1295	1121.89	0.145414	0.0191002
FBtr0079699	1292	1118.89	3.85459	0.507659
FBtr0085451	1536	1362.89	1.09385	0.118271
FBtr0299675	857	683.89	0	0
FBtr0075195	5104	4930.89	0	0
FBtr0334318	2796	2622.89	25.0196	1.40567
FBtr0081880	2167	1993.89	117.98	8.71948
FBtr0076749	410	236.908	216	134.356
FBtr0344226	2476	2302.89	27.1846	1.73953
FBtr0084270	2481	2307.89	51.4504	3.28515
FBtr0075169	1326	1152.89	1	0.127819
FBtr0305609	4319	4145.89	0	0
FBtr0073594	3444	3270.89	8	0.360417
FBtr0073595	4354	4180.89	0	0
FBtr0091885	413	239.908	0	0
FBtr0070238	4457	4283.89	0	0
FBtr0342730	4397	4223.89	27	0.941961
FBtr0339756	2542	2368.89	44.286	2.75488
FBtr0087260	2557	2383.89	0.0474581	0.00293363
FBtr0087259	2557	2383.89	765.667	47.3299
FBtr0306260	1500	1326.89	0	0
FBtr0081845	1388	1214.89	123.298	14.9555
FBtr0081846	1335	1161.89	561.386	71.1997
FBtr0081844	1380	1206.89	93.3166	11.3939
FBtr0113248	4034	3860.89	1134	43.282
FBtr0071583	1630	1456.89	2	0.202295
FBtr0088031	1343	1169.89	231	29.097
FBtr0078546	1103	929.89	4	0.633885
FBtr0081946	3294	3120.89	0	0
FBtr0081944	3476	3302.89	8	0.356926
FBtr0081945	3327	3153.89	0	0
FBtr0087131	3367	3193.89	4.04745	0.186743
FBtr0301213	2921	2747.89	4	0.214507
FBtr0088009	1989	1815.89	14	1.13611
FBtr0082662	6420	6246.89	479.571	11.3128
FBtr0087351	1818	1644.89	376.49	33.7286
FBtr0087352	1830	1656.89	881.192	78.3716
FBtr0083484	1060	886.89	67	11.1323
FBtr0082144	933	759.89	0	0
FBtr0070494	1667	1493.89	223.035	22.0007
FBtr0332496	1083	909.89	106.965	17.3235
FBtr0071782	1762	1588.89	0	0
FBtr0339533	1652	1478.89	0	0
FBtr0071823	1484	1310.89	1	0.112413
FBtr0304935	4391	4217.89	79.0488	2.76173
FBtr0078247	3355	3181.89	6.51187	0.30158
FBtr0331523	3939	3765.89	128.827	5.04103
FBtr0304936	3620	3446.89	152.85	6.53463
FBtr0078250	3296	3122.89	335.203	15.8173
FBtr0082475	1773	1599.89	2	0.184214
FBtr0343126	1491	1317.89	1180.32	131.978
FBtr0079192	1570	1396.89	17.6821	1.86533
FBtr0302212	1324	1150.89	5.2365e-07	6.70485e-08
FBtr0071368	1760	1586.89	335.956	31.1973
FBtr0072168	6401	6227.89	1246	29.4821
FBtr0344080	2051	1877.89	9.73004	0.76353
FBtr0344079	2578	2404.89	61.1647	3.74789
FBtr0340024	1858	1684.89	33.4075	2.92182
FBtr0087191	2460	2286.89	0	0
FBtr0344081	2419	2245.89	0.0131723	0.000864278
FBtr0301283	1621	1447.89	20	2.03552
FBtr0333075	6734	6560.89	1944.29	43.6697
FBtr0333074	7272	7098.89	683.915	14.1969
FBtr0075693	8497	8323.89	46.386	0.821187
FBtr0085032	920	746.89	0	0
FBtr0290282	651	477.89	0	0
FBtr0334152	846	672.89	138	30.2216
FBtr0301654	3724	3550.89	0	0
FBtr0334493	4899	4725.89	1.9996	0.0623507
FBtr0334492	3851	3677.89	0	0
FBtr0334494	4932	4758.89	0.000399894	1.23828e-05
FBtr0070426	1685	1511.89	13.9902	1.3636
FBtr0310077	1694	1520.89	0.00979105	0.000948666
FBtr0340308	2565	2391.89	3331.45	205.245
FBtr0074056	3205	3031.89	260.553	12.6638
FBtr0074057	3033	2859.89	0	0
FBtr0082707	2174	2000.89	3	0.220943
FBtr0081611	1657	1483.89	143.42	14.2426
FBtr0081042	5476	5302.89	381	10.5875
FBtr0081043	5476	5302.89	381	10.5875
FBtr0071805	1215	1041.89	0	0
FBtr0343423	4568	4394.89	22.914	0.768308
FBtr0079492	3821	3647.89	0	0
FBtr0301330	3285	3111.89	119.138	5.64165
FBtr0301331	3985	3811.89	11.4008	0.440734
FBtr0343424	3305	3131.89	49.0838	2.30948
FBtr0344608	1150	976.89	49.0753	7.40285
FBtr0073723	1156	982.89	575.292	86.2512
FBtr0339676	3329	3155.89	6.40619	0.29913
FBtr0084113	1217	1043.89	2.00924	0.283634
FBtr0075410	1771	1597.89	938	86.5043
FBtr0306930	840	666.89	26	5.74514
FBtr0345937	798	624.89	0	0
FBtr0088260	1284	1110.89	0	0
FBtr0082917	714	540.89	1	0.272441
FBtr0088631	1487	1313.89	108	12.1129
FBtr0304932	2067	1893.89	0.00285066	0.000221806
FBtr0273383	2057	1883.89	1.85857	0.14538
FBtr0340176	2061	1887.89	0.138579	0.0108169
FBtr0344233	4182	4008.89	1.53271e-07	5.63402e-09
FBtr0074505	4117	3943.89	75	2.80232
FBtr0307502	712	538.89	141	38.5568
FBtr0086144	908	734.89	0	0
FBtr0072501	2091	1917.89	8	0.614679
FBtr0332465	2633	2459.89	0.0047147	0.000282436
FBtr0071515	2472	2298.89	0	0
FBtr0342794	1825	1651.89	8.68949	0.775166
FBtr0113368	2636	2462.89	101.306	6.06137
FBtr0089518	1184	1010.89	2297.74	334.949
FBtr0089520	1300	1126.89	105.941	13.8536
FBtr0336797	1456	1282.89	43.5314	5.00029
FBtr0089517	1252	1078.89	197.426	26.9655
FBtr0089519	1432	1258.89	660.743	77.344
FBtr0336798	1457	1283.89	488.782	56.1008
FBtr0083378	1780	1606.89	2	0.183411
FBtr0083379	1969	1795.89	0	0
FBtr0072346	2091	1917.89	581.068	44.6463
FBtr0306137	3922	3748.89	255.932	10.0601
FBtr0086621	449	275.89	23	12.285
FBtr0087179	1696	1522.89	125	12.0955
FBtr0074324	2264	2090.89	31.2528	2.20262
FBtr0074011	4251	4077.89	831	30.0294
FBtr0346035	646	472.89	0	0
FBtr0302949	585	411.89	0	0
FBtr0305128	589	415.89	0	0
FBtr0343385	918	744.89	0	0
FBtr0080667	1225	1051.89	0	0
FBtr0078265	537	363.89	0	0
FBtr0344982	1951	1777.89	0	0
FBtr0082597	1747	1573.89	348	32.5827
FBtr0078399	2272	2098.89	351.557	24.6824
FBtr0078400	2287	2113.89	64.2309	4.47758
FBtr0305574	2128	1954.89	4.6558	0.350957
FBtr0079551	2270	2096.89	0	0
FBtr0344063	2578	2404.89	5.3442	0.327468
FBtr0074859	1323	1149.89	2	0.256304
FBtr0300431	5461	5287.89	0	0
